日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1992-06-25,-1.38,-1.38,-1.38,-1.4,1315,2367000.0,-1.44,0.72,0.01,0.65
1992-06-26,-1.38,-1.33,-1.32,-1.38,3085,5892350.0,-4.35,3.62,0.05,1.52
1992-06-29,-1.33,-1.22,-1.18,-1.33,4045,8575400.0,-11.28,8.27,0.11,1.99
1992-06-30,-1.21,-1.13,-1.13,-1.21,6065,13858525.0,-6.56,7.38,0.09,2.99
1992-07-01,-1.14,-1.23,-1.14,-1.24,4305,8997450.0,-8.85,-8.85,-0.1,2.12
1992-07-02,-1.23,-1.22,-1.19,-1.28,3745,7901950.0,-7.32,0.81,0.01,1.84
1992-07-03,-1.23,-1.19,-1.19,-1.24,5125,11146875.0,-4.1,2.46,0.03,2.52
1992-07-06,-1.19,-1.21,-1.14,-1.23,4470,9521100.0,-7.56,-1.68,-0.02,2.2
1992-07-07,-1.21,-1.21,-1.18,-1.24,3550,7597000.0,-4.96,0.0,0.0,1.75
1992-07-08,-1.22,-1.2,-1.19,-1.22,2295,4934250.0,-2.48,0.83,0.01,1.13
1992-07-09,-1.21,-1.23,-1.21,-1.23,3190,6699000.0,-1.67,-2.5,-0.03,1.57
1992-07-10,-1.23,-1.24,-1.23,-1.25,3580,7410600.5,-1.63,-0.81,-0.01,1.76
1992-07-13,-1.25,-1.2,-1.19,-1.26,3475,7506000.0,-5.65,3.23,0.04,1.71
1992-07-14,-1.2,-1.2,-1.18,-1.2,3790,8186400.0,-1.67,0.0,0.0,1.87
1992-07-15,-1.2,-1.21,-1.2,-1.22,2220,4729300.0,-1.67,-0.83,-0.01,1.09
1992-07-16,-1.22,-1.19,-1.19,-1.22,2735,5962300.0,-2.48,1.65,0.02,1.35
1992-07-17,-1.18,-1.15,-1.15,-1.19,6430,14467500.0,-3.36,3.36,0.04,3.17
1992-07-20,-1.14,-1.11,-1.09,-1.14,7770,18181800.0,-4.35,3.48,0.04,3.83
1992-07-21,-1.1,-1.12,-1.1,-1.13,5575,12906125.0,-2.7,-0.9,-0.01,2.75
1992-07-22,-1.11,-1.11,-1.11,-1.15,5310,12372300.0,-3.57,0.89,0.01,2.62
1992-07-23,-1.1,-1.09,-1.09,-1.13,4995,11888100.0,-3.6,1.8,0.02,2.46
1992-07-24,-1.09,-1.06,-1.06,-1.09,5310,12929850.0,-2.75,2.75,0.03,2.62
1992-07-27,-1.05,-1.01,-1.01,-1.06,5750,14297750.0,-4.72,4.72,0.05,2.83
1992-07-28,-1.01,-1.06,-1.0,-1.06,5505,13649625.0,-5.94,-4.95,-0.05,2.71
1992-07-29,-1.06,-1.05,-1.03,-1.08,3480,8526000.0,-4.72,0.94,0.01,1.71
1992-07-30,-1.05,-1.05,-1.04,-1.07,2955,7239750.0,-2.86,0.0,0.0,1.46
1992-07-31,-1.05,-1.09,-1.04,-1.1,2715,6448125.0,-5.71,-3.81,-0.04,1.34
1992-08-03,-1.09,-1.14,-1.09,-1.15,3965,9000550.0,-5.5,-4.59,-0.05,1.95
1992-08-04,-1.15,-1.09,-1.08,-1.17,4150,9710175.0,-7.89,4.39,0.05,2.04
1992-08-05,-1.09,-1.09,-1.07,-1.11,2555,6080900.0,-3.67,0.0,0.0,1.26
1992-08-06,-1.08,-1.1,-1.08,-1.11,16,37878.0,-2.75,-0.92,-0.01,0.01
1992-08-07,-1.04,-1.04,-1.03,-1.1,4025,9941750.0,-6.36,5.45,0.06,1.98
1992-08-10,-1.03,-1.01,-0.99,-1.03,2680,6753600.0,-3.85,2.88,0.03,1.32
1992-08-11,-1.03,-1.1,-1.03,-1.13,805,1891750.0,-9.9,-8.91,-0.09,0.4
1992-08-12,-1.09,-1.1,-1.03,-1.1,2590,6112400.0,-6.36,0.0,0.0,1.28
1992-08-13,-1.1,-1.13,-1.1,-1.14,5045,11603500.0,-3.64,-2.73,-0.03,2.49
1992-08-14,-1.13,-1.08,-1.08,-1.15,3420,8173800.0,-6.19,4.42,0.05,1.68
1992-08-17,-1.08,-1.07,-1.02,-1.08,3375,8150625.0,-5.56,0.93,0.01,1.66
1992-08-18,-1.08,-1.09,-1.07,-1.1,1715,4081699.75,-2.8,-1.87,-0.02,0.84
1992-08-19,-1.08,-1.07,-1.06,-1.08,2150,5170750.0,-1.83,1.83,0.02,1.06
1992-08-20,-1.08,-1.09,-1.06,-1.11,1145,2725100.0,-4.67,-1.87,-0.02,0.56
1992-08-21,-1.09,-1.11,-1.08,-1.11,2140,5007600.0,-2.75,-1.83,-0.02,1.05
1992-08-24,-1.11,-1.14,-1.11,-1.15,1850,4199500.0,-3.6,-2.7,-0.03,0.91
1992-08-25,-1.13,-1.18,-1.13,-1.19,2555,5621000.0,-5.26,-3.51,-0.04,1.26
1992-08-26,-1.19,-1.15,-1.13,-1.19,3260,7335000.0,-5.08,2.54,0.03,1.61
1992-08-27,-1.15,-1.15,-1.13,-1.17,2445,5501250.0,-3.48,0.0,0.0,1.2
1992-08-28,-1.15,-1.14,-1.14,-1.15,1625,3681125.0,-0.87,0.87,0.01,0.8
1992-08-31,-1.15,-1.18,-1.15,-1.18,1045,2313700.0,-2.63,-3.51,-0.04,0.51
1992-09-01,-1.18,-1.19,-1.18,-1.2,1500,3262500.0,-1.69,-0.85,-0.01,0.74
1992-09-02,-1.2,-1.19,-1.19,-1.25,1945,4220650.0,-5.04,0.0,0.0,0.96
1992-09-03,-1.19,-1.22,-1.19,-1.23,1275,2703000.0,-3.36,-2.52,-0.03,0.63
1992-09-04,-1.23,-1.28,-1.23,-1.28,4025,8050000.0,-4.1,-4.92,-0.06,1.98
1992-09-07,-1.29,-1.35,-1.29,-1.35,2110,3935150.0,-4.69,-5.47,-0.07,1.04
1992-09-08,-1.35,-1.25,-1.24,-1.36,2110,4336050.0,-8.89,7.41,0.1,1.04
1992-09-09,-1.24,-1.21,-1.2,-1.28,4400,9394000.0,-6.4,3.2,0.04,2.17
1992-09-10,-1.2,-1.21,-1.19,-1.23,4890,10464600.0,-3.31,0.0,0.0,2.41
1992-09-11,-1.2,-1.2,-1.2,-1.24,2100,4515000.0,-3.31,0.83,0.01,1.03
1992-09-14,-1.2,-1.25,-1.19,-1.26,2570,5268500.0,-5.83,-4.17,-0.05,1.27
1992-09-15,-1.25,-1.25,-1.23,-1.27,1730,3563800.0,-3.2,0.0,0.0,0.85
1992-09-16,-1.26,-1.25,-1.24,-1.26,865,1781900.0,-1.6,0.0,0.0,0.43
1992-09-17,-1.25,-1.22,-1.22,-1.25,1910,4049200.25,-2.4,2.4,0.03,0.94
1992-09-18,-1.21,-1.24,-1.21,-1.28,855,1782675.0,-5.74,-1.64,-0.02,0.42
1992-09-21,-1.24,-1.25,-1.23,-1.26,1185,2429250.0,-2.42,-0.81,-0.01,0.58
1992-09-22,-1.25,-1.26,-1.25,-1.26,1655,3367925.0,-0.8,-0.8,-0.01,0.82
1992-09-23,-1.26,-1.25,-1.24,-1.26,1065,2193900.0,-1.59,0.79,0.01,0.52
1992-09-24,-1.26,-1.22,-1.2,-1.26,2165,4589800.0,-4.8,2.4,0.03,1.07
1992-09-25,-1.21,-1.25,-1.2,-1.25,2405,4930250.0,-4.1,-2.46,-0.03,1.18
1992-09-28,-1.26,-1.24,-1.21,-1.26,995,2059650.12,-4.0,0.8,0.01,0.49
1992-09-29,-1.24,-1.22,-1.22,-1.24,2440,5172800.0,-1.61,1.61,0.02,1.2
1992-09-30,-1.23,-1.22,-1.21,-1.23,2880,6105600.0,-1.64,0.0,0.0,1.42
1992-10-04,-1.21,-1.21,-1.19,-1.22,2460,5264400.0,-2.46,0.82,0.01,1.21
1992-10-05,-1.21,-1.23,-1.2,-1.24,1450,3052250.0,-3.31,-1.65,-0.02,0.71
1992-10-06,-1.23,-1.23,-1.22,-1.24,630,1316700.0,-1.63,0.0,0.0,0.31
1992-10-07,-1.23,-1.23,-1.23,-1.24,480,1008000.0,-0.81,0.0,0.0,0.24
1992-10-08,-1.21,-1.23,-1.21,-1.24,580,1212200.0,-2.44,0.0,0.0,0.29
1992-10-09,-1.24,-1.23,-1.22,-1.25,625,1312500.0,-2.44,0.0,0.0,0.31
1992-10-12,-1.19,-1.21,-1.19,-1.21,1970,4215800.0,-1.63,1.63,0.02,0.97
1992-10-13,-1.23,-1.23,-1.22,-1.24,910,1901900.0,-1.65,-1.65,-0.02,0.45
1992-10-14,-1.24,-1.26,-1.23,-1.28,1415,2872450.0,-4.07,-2.44,-0.03,0.7
1992-10-15,-1.27,-1.24,-1.23,-1.29,845,1761825.0,-4.76,1.59,0.02,0.42
1992-10-16,-1.23,-1.25,-1.23,-1.26,605,1243275.0,-2.42,-0.81,-0.01,0.3
1992-10-19,-1.25,-1.3,-1.25,-1.3,1365,2675400.0,-4.0,-4.0,-0.05,0.67
1992-10-20,-1.28,-1.29,-1.25,-1.29,1570,3116450.0,-3.08,0.77,0.01,0.77
1992-10-21,-1.28,-1.33,-1.28,-1.34,1735,3296500.0,-4.65,-3.1,-0.04,0.85
1992-10-22,-1.33,-1.34,-1.32,-1.36,1845,3487050.0,-3.01,-0.75,-0.01,0.91
1992-10-23,-1.34,-1.39,-1.34,-1.39,2435,4346475.0,-3.73,-3.73,-0.05,1.2
1992-10-26,-1.41,-1.48,-1.41,-1.56,3220,5152000.0,-10.79,-6.47,-0.09,1.59
1992-10-27,-1.48,-1.51,-1.46,-1.54,3370,5223500.0,-5.41,-2.03,-0.03,1.66
1992-10-28,-1.52,-1.48,-1.48,-1.54,2725,4360000.0,-3.97,1.99,0.03,1.34
1992-10-29,-1.48,-1.43,-1.43,-1.49,2940,4998000.0,-4.05,3.38,0.05,1.45
1992-10-30,-1.43,-1.41,-1.4,-1.43,4940,8645000.0,-2.1,1.4,0.02,2.43
1992-11-02,-1.4,-1.47,-1.4,-1.47,2615,4236300.0,-4.96,-4.26,-0.06,1.29
1992-11-03,-1.48,-1.44,-1.44,-1.53,2385,4006799.75,-6.12,2.04,0.03,1.17
1992-11-04,-1.44,-1.47,-1.44,-1.47,1390,2272650.0,-2.08,-2.08,-0.03,0.68
1992-11-05,-1.46,-1.47,-1.46,-1.48,835,1352700.12,-1.36,0.0,0.0,0.41
1992-11-06,-1.47,-1.49,-1.47,-1.49,1355,2154450.0,-1.36,-1.36,-0.02,0.67
1992-11-09,-1.5,-1.5,-1.48,-1.5,925,1452250.0,-1.34,-0.67,-0.01,0.46
1992-11-10,-1.5,-1.51,-1.48,-1.51,945,1464750.0,-2.0,-0.67,-0.01,0.47
1992-11-11,-1.51,-1.52,-1.51,-1.54,1225,1868125.0,-1.99,-0.66,-0.01,0.6
1992-11-12,-1.52,-1.55,-1.5,-1.56,1505,2212350.0,-3.95,-1.97,-0.03,0.74
1992-11-13,-1.55,-1.59,-1.55,-1.6,2045,2863000.0,-3.23,-2.58,-0.04,1.01
1992-11-16,-1.59,-1.67,-1.59,-1.67,2670,3284100.0,-5.03,-5.03,-0.08,1.32
1992-11-17,-1.68,-1.69,-1.66,-1.74,3965,4718350.0,-4.79,-1.2,-0.02,1.95
1992-11-18,-1.7,-1.62,-1.58,-1.7,4680,6201000.0,-7.1,4.14,0.07,2.31
1992-11-19,-1.62,-1.62,-1.6,-1.66,5395,7229300.0,-3.7,0.0,0.0,2.66
1992-11-20,-1.61,-1.66,-1.61,-1.66,3640,4780350.0,-3.09,-2.47,-0.04,1.79
1992-11-23,-1.66,-1.69,-1.66,-1.72,3080,3696000.0,-3.61,-1.81,-0.03,1.52
1992-11-24,-1.69,-1.66,-1.66,-1.69,1795,2261700.0,-1.78,1.78,0.03,0.88
1992-11-25,-1.65,-1.64,-1.64,-1.68,3210,4173000.0,-2.41,1.2,0.02,1.58
1992-11-26,-1.63,-1.54,-1.53,-1.63,5950,8925000.0,-6.1,6.1,0.1,2.93
1992-11-27,-1.53,-1.55,-1.53,-1.6,6840,10020600.0,-4.55,-0.65,-0.01,3.37
1992-11-30,-1.56,-1.46,-1.44,-1.56,8090,13348500.0,-7.74,5.81,0.09,3.99
1992-12-01,-1.46,-1.41,-1.41,-1.52,7045,12293526.0,-7.53,3.42,0.05,3.47
1992-12-02,-1.4,-1.43,-1.38,-1.47,8385,14254500.0,-6.38,-1.42,-0.02,4.13
1992-12-03,-1.43,-1.46,-1.43,-1.48,7230,11857200.0,-3.5,-2.1,-0.03,3.56
1992-12-04,-1.47,-1.41,-1.41,-1.48,7630,13352500.0,-4.79,3.42,0.05,3.76
1992-12-07,-1.4,-1.34,-1.32,-1.4,7415,13940199.0,-5.67,4.96,0.07,3.65
1992-12-08,-0.75,-0.78,-0.75,-0.79,6855,12708375.0,-2.99,41.79,0.56,3.38
1992-12-09,-1.39,-1.4,-1.36,-1.43,6670,11805901.0,-8.97,-79.49,-0.62,3.29
1992-12-10,-1.4,-1.42,-1.4,-1.45,5435,9348200.0,-3.57,-1.43,-0.02,2.68
1992-12-11,-1.42,-1.41,-1.36,-1.42,6010,10517500.0,-4.23,0.7,0.01,2.96
1992-12-14,-1.4,-1.42,-1.39,-1.43,3710,6436850.0,-2.84,-0.71,-0.01,1.83
1992-12-15,-0.89,-0.94,-0.89,-0.95,2575,4368025.0,-4.23,33.8,0.48,1.27
1992-12-16,-1.44,-1.4,-1.4,-1.45,2890,5086400.0,-5.32,-48.94,-0.46,1.42
1992-12-17,-1.39,-1.43,-1.39,-1.43,2325,3975750.0,-2.86,-2.14,-0.03,1.15
1992-12-18,-1.43,-1.39,-1.39,-1.43,2565,4565700.0,-2.8,2.8,0.04,1.26
1992-12-21,-1.38,-1.36,-1.35,-1.4,6605,12153200.0,-3.6,2.16,0.03,3.25
1992-12-22,-1.36,-1.37,-1.34,-1.38,6835,12439701.0,-2.94,-0.74,-0.01,3.37
1992-12-23,-1.37,-1.37,-1.36,-1.38,2775,5050500.0,-1.46,0.0,0.0,1.37
1992-12-24,-1.38,-1.35,-1.35,-1.38,3355,6240300.0,-2.19,1.46,0.02,1.65
1992-12-25,-1.35,-1.34,-1.34,-1.36,3590,6749199.5,-1.48,0.74,0.01,1.77
1992-12-28,-1.34,-1.33,-1.32,-1.34,4545,8635500.0,-1.49,0.75,0.01,2.24
1992-12-29,-1.33,-1.31,-1.31,-1.33,3800,7372000.0,-1.5,1.5,0.02,1.87
1992-12-30,-1.31,-1.25,-1.25,-1.31,5910,12115500.0,-4.58,4.58,0.06,2.91
1992-12-31,-1.25,-1.24,-1.21,-1.25,7410,15412799.0,-3.2,0.8,0.01,3.65
1993-01-03,-0.91,-0.89,-0.89,-0.92,995,13612000.0,-2.42,28.23,0.35,0.49
1993-01-04,-1.17,-1.21,-1.16,-1.21,7710,16460850.0,-5.62,-35.96,-0.32,3.8
1993-01-05,-1.22,-1.2,-1.16,-1.22,4915,10616400.0,-4.96,0.83,0.01,2.42
1993-01-06,-1.19,-1.18,-1.18,-1.2,3120,6832800.0,-1.67,1.67,0.02,1.54
1993-01-07,-1.18,-1.16,-1.16,-1.18,4100,9122500.0,-1.69,1.69,0.02,2.02
1993-01-08,-1.16,-1.16,-1.15,-1.18,4185,9332550.0,-2.59,0.0,0.0,2.06
1993-01-11,-1.15,-1.06,-1.02,-1.15,12475,30439000.0,-11.21,8.62,0.1,6.15
1993-01-12,-1.05,-1.09,-1.02,-1.1,9340,22229200.0,-7.55,-2.83,-0.03,4.6
1993-01-13,-1.16,-1.16,-1.13,-1.16,3770,8388250.0,-2.75,-6.42,-0.07,1.86
1993-01-14,-1.08,-1.1,-1.08,-1.11,3090,7261500.0,-2.59,5.17,0.06,1.52
1993-01-15,-1.1,-1.09,-1.08,-1.13,4300,10191000.0,-4.55,0.91,0.01,2.12
1993-01-18,-1.09,-1.08,-1.07,-1.09,5450,13064425.0,-1.83,0.92,0.01,2.68
1993-01-19,-1.07,-1.08,-1.06,-1.09,5435,12989650.0,-2.78,0.0,0.0,2.68
1993-02-01,-1.06,-0.95,-0.93,-1.06,7435,19628400.0,-12.04,12.04,0.13,3.66
1993-02-02,-0.95,-0.94,-0.92,-0.95,9385,25104876.0,-3.16,1.05,0.01,4.62
1993-02-03,-0.93,-0.95,-0.89,-0.97,7605,20077200.0,-8.51,-1.06,-0.01,3.75
1993-02-04,-0.96,-0.92,-0.9,-0.97,9055,24539050.0,-7.37,3.16,0.03,4.46
1993-02-05,-0.91,-0.92,-0.9,-0.94,9920,26883200.0,-4.35,0.0,0.0,4.89
1993-02-08,-0.91,-0.85,-0.84,-0.91,7965,22700250.0,-7.61,7.61,0.07,3.92
1993-02-09,-0.84,-0.87,-0.83,-0.9,7785,21875850.0,-8.24,-2.35,-0.02,3.83
1993-02-10,-0.86,-0.89,-0.83,-0.9,5470,15124550.0,-8.05,-2.3,-0.02,2.69
1993-02-11,-0.9,-0.93,-0.88,-0.93,9780,26210400.0,-5.62,-4.49,-0.04,4.82
1993-02-12,-0.96,-0.95,-0.92,-1.0,10485,27732826.0,-8.6,-2.15,-0.02,5.17
1993-02-15,-0.95,-0.91,-0.89,-0.95,7080,19293000.0,-6.32,4.21,0.04,3.49
1993-02-16,-0.9,-0.97,-0.88,-0.97,9785,25587774.0,-9.89,-6.59,-0.06,4.82
1993-02-17,-0.97,-0.95,-0.95,-0.97,11025,31145624.0,-2.06,2.06,0.02,5.43
1993-02-18,-0.85,-0.85,-0.84,-0.91,14615,41506600.0,-7.37,10.53,0.1,7.2
1993-02-19,-0.84,-0.78,-0.78,-0.85,18520,55189600.0,-8.24,8.24,0.07,9.12
1993-02-22,-0.77,-0.72,-0.68,-0.77,18905,58605500.0,-11.54,7.69,0.06,9.31
1993-02-23,-0.72,-0.68,-0.63,-0.73,17070,54111900.0,-13.89,5.56,0.04,8.41
1993-02-24,-0.68,-0.77,-0.66,-0.78,19830,59490000.0,-17.65,-13.24,-0.09,9.77
1993-02-25,-0.77,-0.62,-0.62,-0.77,24025,79282496.0,-19.48,19.48,0.15,11.83
1993-02-26,-0.61,-0.66,-0.6,-0.67,17935,57571348.0,-11.29,-6.45,-0.04,8.83
1993-03-01,-0.65,-0.67,-0.62,-0.73,10345,33104000.0,-16.67,-1.52,-0.01,5.1
1993-03-02,-0.67,-0.7,-0.67,-0.71,9360,29437200.0,-5.97,-4.48,-0.03,4.61
1993-03-03,-0.69,-0.72,-0.62,-0.73,13875,43012500.0,-15.71,-2.86,-0.02,6.83
1993-03-04,-0.72,-0.71,-0.67,-0.77,16650,51948000.0,-13.89,1.39,0.01,8.2
1993-03-05,-0.72,-0.83,-0.7,-0.83,13065,37627200.0,-18.31,-16.9,-0.12,6.44
1993-03-08,-0.84,-0.76,-0.67,-0.84,12030,36330600.0,-20.48,8.43,0.07,5.93
